INSERT INTO Customer (Id, SSN, Name, Address, Phone) Values (1, '145608290', 'Antonia Arletta', '868 Canterbury Drive', '7549978951');
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (671, '1970-5-17', 50, 499, '9708813083', 629);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (672, '1970-1-27', 33, 625, '0605257460', 7409);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (673, '1969-4-15', 4, 191, '0700406796', 8609);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (674, '1970-9-3', 59, 251, '9302853971', 7673);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (675, '1970-10-8', 75, 241, '3800395109', 5861);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (676, '1970-6-10', 30, 819, '3768063783', 5434);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (677, '1970-1-9', 1, 356, '6231964881', 4007);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (678, '1970-10-16', 83, 404, '3258836330', 7359);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (679, '1970-6-2', 17, 502, '9072095194', 2058);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (680, '1969-7-7', 28, 194, '4513805363', 6513);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (681, '1970-1-21', 69, 189, '2089205687', 8318);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (682, '1970-7-22', 97, 48, '5364810555', 120);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (683, '1970-10-27', 82, 559, '4479993839', 5728);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (684, '1969-1-26', 93, 752, '5755482346', 7132);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (685, '1970-11-9', 31, 995, '0515681060', 6284);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (686, '1969-6-23', 11, 546, '8899145670', 7014);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (687, '1970-8-22', 76, 725, '6044079391', 7984);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (688, '1970-3-9', 41, 448, '9718974698', 5017);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (689, '1970-1-4', 73, 746, '4100659006', 7952);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (690, '1970-2-15', 78, 430, '1004237587', 1195);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (691, '1970-4-22', 92, 808, '2541324287', 430);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (692, '1970-10-5', 83, 456, '0649168211', 2325);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (693, '1970-9-20', 80, 699, '1253479786', 1069);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (694, '1969-1-1', 21, 992, '6765691777', 8895);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (695, '1970-10-17', 69, 26, '1293329422', 2394);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (696, '1970-11-3', 48, 529, '2254543183', 1164);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (697, '1970-3-11', 56, 129, '4130957688', 6801);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (698, '1970-12-6', 81, 382, '2400081764', 7368);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (699, '1969-3-20', 38, 991, '8596994091', 5858);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (700, '1970-5-1', 76, 796, '9622671595', 2470);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (701, '1970-11-27', 8, 35, '9017846485', 2284);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (702, '1970-7-28', 100, 54, '0523570089', 954);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (703, '1970-11-27', 40, 706, '7901706615', 4520);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (704, '1970-4-6', 16, 459, '1004237587', 6866);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (705, '1969-9-9', 78, 645, '2398167868', 1861);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (706, '1969-11-13', 37, 450, '9820049540', 9591);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (707, '1970-4-28', 38, 580, '2146508898', 5626);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (708, '1970-5-21', 90, 460, '8495232396', 8505);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (709, '1970-2-8', 99, 567, '6426568521', 9647);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (710, '1970-5-10', 69, 676, '9605423296', 9982);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (711, '1970-9-24', 23, 124, '1474769350', 4583);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (712, '1970-6-10', 33, 729, '0353810488', 7054);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (713, '1970-7-3', 90, 208, '9072095194', 5912);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (714, '1970-6-26', 15, 168, '0711912761', 4081);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (715, '1970-11-12', 94, 336, '8687879690', 5681);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (716, '1970-12-4', 72, 485, '6364473253', 9000);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (717, '1970-8-28', 64, 884, '5658191097', 9160);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (718, '1970-7-17', 67, 385, '5908004150', 400);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (719, '1969-9-6', 95, 283, '9995508905', 5821);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (720, '1970-8-21', 48, 292, '5197561089', 6270);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (721, '1970-6-1', 78, 779, '8973108708', 9814);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (722, '1970-5-27', 2, 426, '8715684966', 6081);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (723, '1970-10-27', 43, 927, '1578827984', 4837);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (724, '1969-3-23', 27, 43, '5704012649', 1436);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (725, '1969-12-10', 41, 337, '4479993839', 8243);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (726, '1970-8-3', 53, 84, '2737444919', 7164);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (727, '1970-1-14', 69, 715, '8463915987', 741);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (728, '1969-1-23', 83, 836, '8463595619', 8158);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (729, '1970-12-28', 79, 837, '4922332583', 4581);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (730, '1970-12-1', 95, 121, '5005723937', 4596);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (731, '1969-5-14', 6, 285, '4555750450', 1532);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (732, '1970-11-13', 8, 920, '9904580400', 4266);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (733, '1970-3-15', 98, 261, '1162749178', 3789);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (734, '1970-8-14', 83, 839, '3996311317', 5603);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (735, '1970-1-26', 27, 570, '0002974416', 3604);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (736, '1970-7-15', 50, 855, '3238408874', 7041);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (737, '1970-5-16', 55, 916, '1385669683', 3276);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (738, '1969-5-14', 50, 974, '7977144820', 3318);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (739, '1970-3-26', 58, 466, '7631040864', 3139);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (740, '1970-2-1', 80, 714, '3081824864', 9245);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (741, '1970-1-13', 27, 885, '1442916192', 709);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (742, '1970-5-20', 43, 776, '4727374360', 2116);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (743, '1969-8-9', 49, 790, '2990969709', 6598);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (744, '1970-6-11', 26, 79, '7536878404', 7667);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (745, '1970-11-17', 7, 296, '0711912761', 112);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (746, '1970-12-12', 72, 240, '8495232396', 9436);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (747, '1969-6-22', 73, 748, '6364473253', 57);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (748, '1969-5-9', 47, 566, '4768113769', 593);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (749, '1969-6-7', 12, 8, '6364473253', 4280);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (750, '1970-11-6', 49, 800, '0205847297', 3921);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (751, '1969-5-28', 18, 364, '8363823892', 6721);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (752, '1969-5-17', 8, 411, '1167297352', 7198);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (753, '1969-8-6', 2, 411, '8168517415', 7703);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (754, '1970-12-22', 80, 11, '9639737483', 7982);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (755, '1969-9-23', 5, 411, '5489224290', 3150);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (756, '1969-3-25', 72, 517, '1385669683', 434);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (757, '1970-9-24', 22, 464, '7108168537', 7188);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (758, '1969-1-21', 35, 245, '8606094669', 5715);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (759, '1970-10-11', 73, 177, '4130957688', 3755);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (760, '1970-5-14', 61, 857, '5729177740', 5281);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (761, '1970-6-3', 2, 950, '1620303010', 1786);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (762, '1970-3-16', 30, 423, '3484826460', 3617);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (763, '1970-5-8', 83, 826, '1317184032', 3939);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (764, '1969-8-23', 12, 840, '5026019512', 2883);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (765, '1970-6-21', 51, 454, '7150990035', 8408);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (766, '1969-4-4', 22, 432, '0700406796', 5044);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (767, '1970-2-25', 74, 53, '9729403116', 4141);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (768, '1970-9-21', 41, 787, '8822892171', 5276);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (769, '1970-7-1', 88, 808, '2541324287', 3416);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (770, '1969-3-5', 51, 219, '8259120158', 830);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (771, '1969-4-7', 39, 726, '3009699230', 8474);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (772, '1970-7-19', 13, 150, '1563363844', 305);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (773, '1970-8-6', 10, 642, '8739529202', 8919);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (774, '1970-4-7', 40, 82, '4875096736', 2384);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (775, '1969-1-4', 100, 446, '7284232226', 3347);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (776, '1970-8-19', 73, 778, '2794836240', 8218);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (777, '1969-4-6', 60, 809, '2358911021', 1857);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (778, '1970-8-17', 38, 566, '8269964213', 8462);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (779, '1970-9-9', 76, 243, '4729273831', 2783);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (780, '1970-4-15', 28, 613, '1305638363', 7868);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (781, '1970-1-27', 13, 76, '2182599578', 2771);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (782, '1969-3-27', 77, 522, '8435215618', 6101);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (783, '1970-5-13', 85, 74, '3047770031', 7071);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (784, '1970-3-10', 4, 308, '3504412685', 8880);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (785, '1970-10-6', 15, 555, '3341961366', 438);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (786, '1970-2-7', 82, 679, '1329556971', 2773);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (787, '1969-6-21', 42, 823, '4505851554', 6351);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (788, '1970-11-9', 58, 272, '0273255309', 2565);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (789, '1970-11-26', 40, 309, '5449371526', 1878);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (790, '1969-2-25', 13, 706, '7901706615', 6121);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (791, '1970-7-20', 2, 852, '8118790003', 8285);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (792, '1970-1-10', 73, 729, '3655976084', 7402);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (793, '1970-4-11', 56, 871, '2720504570', 742);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (794, '1970-6-10', 89, 353, '4460134640', 5613);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (795, '1970-1-21', 34, 890, '1397357205', 140);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (796, '1970-2-23', 9, 668, '5276588993', 8417);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (797, '1969-9-9', 44, 786, '0112558118', 1455);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (798, '1970-5-8', 65, 342, '7413880260', 1752);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (799, '1970-5-9', 95, 418, '3365396381', 6119);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (800, '1969-1-23', 92, 144, '3771717168', 6102);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (801, '1970-2-27', 2, 678, '5065148830', 5966);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (802, '1970-3-18', 46, 79, '7536878404', 6132);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (803, '1969-11-11', 59, 97, '7901706615', 6660);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (804, '1970-2-8', 61, 116, '3799488536', 1492);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (805, '1970-9-24', 71, 958, '4425414446', 6004);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (806, '1969-4-14', 38, 58, '3995350350', 4269);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (807, '1969-8-28', 46, 390, '8953539551', 6900);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (808, '1970-12-1', 31, 867, '5780691836', 2255);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (809, '1969-2-2', 19, 351, '6080630850', 1636);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (810, '1970-11-11', 11, 807, '4474163547', 1662);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (811, '1970-10-15', 47, 140, '2040349630', 4651);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (812, '1970-1-17', 51, 180, '8259120158', 2275);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (813, '1970-8-17', 99, 501, '6668971691', 2073);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (814, '1970-3-3', 77, 653, '8789040997', 1171);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (815, '1969-12-10', 21, 255, '9730325472', 8268);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (816, '1970-10-15', 66, 922, '8837421193', 1297);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (817, '1970-12-15', 35, 916, '1385669683', 6528);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (818, '1969-4-25', 44, 88, '9910673781', 6160);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (819, '1969-7-20', 15, 9, '9910673781', 5783);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (820, '1969-7-9', 64, 18, '6721636237', 9023);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (821, '1969-8-25', 5, 222, '3047770031', 6338);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (822, '1969-11-6', 24, 785, '1570751295', 3883);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (823, '1970-12-26', 89, 560, '2594160606', 1059);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (824, '1970-10-26', 68, 382, '2400081764', 5068);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (825, '1970-4-12', 52, 636, '9302853971', 1025);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (826, '1970-12-23', 24, 721, '9583776948', 5549);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (827, '1970-11-21', 82, 603, '9837100331', 6986);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (828, '1969-11-17', 22, 597, '9107124106', 5945);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (829, '1970-1-5', 37, 14, '8317193814', 4676);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (830, '1970-9-9', 52, 689, '3731642244', 7506);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (831, '1970-8-25', 31, 319, '0902217655', 4745);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (832, '1970-10-5', 36, 796, '0999052159', 2180);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (833, '1970-8-18', 89, 531, '4558097037', 8082);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (834, '1969-5-15', 99, 867, '9649669415', 4739);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (835, '1970-2-21', 55, 250, '1287258884', 9937);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (836, '1970-7-9', 20, 927, '1578827984', 9595);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (837, '1969-4-10', 8, 586, '0691002573', 8430);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (838, '1970-6-9', 3, 905, '4694886724', 7001);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (839, '1969-2-21', 65, 185, '7284405676', 5029);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (840, '1970-11-19', 7, 859, '2784616857', 4498);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (841, '1970-8-12', 89, 110, '0982184130', 2329);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (842, '1970-8-7', 30, 253, '6423759117', 3073);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (843, '1970-11-7', 38, 609, '5729177740', 5690);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (844, '1970-4-16', 73, 724, '3040791797', 1752);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (845, '1969-2-1', 12, 894, '1637291818', 7863);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (846, '1970-9-12', 96, 601, '3232545309', 9941);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (847, '1970-10-1', 50, 717, '1788333307', 3661);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (848, '1970-8-5', 86, 851, '2352278488', 6134);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (849, '1970-5-22', 18, 390, '8953539551', 8626);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (850, '1970-6-26', 75, 624, '4660992133', 4209);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (851, '1970-7-20', 2, 164, '6096450309', 2467);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (852, '1970-11-8', 39, 72, '6231964881', 4022);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (853, '1970-3-17', 2, 987, '9597258668', 2295);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (854, '1970-4-9', 6, 574, '5364810555', 7339);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (855, '1970-2-2', 45, 771, '8585762959', 6649);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (856, '1969-10-6', 29, 586, '0691002573', 1256);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (857, '1970-1-23', 36, 668, '5276588993', 1425);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (858, '1970-11-23', 5, 1, '4011594186', 9565);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (859, '1970-4-9', 78, 250, '1329556971', 5709);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (860, '1970-5-2', 37, 86, '8828420131', 3335);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (861, '1969-1-5', 62, 876, '8818038210', 1641);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (862, '1970-1-26', 14, 677, '1620303010', 2664);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (863, '1970-2-22', 1, 793, '1563363844', 8275);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (864, '1969-2-22', 1, 630, '4022673407', 4433);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (865, '1970-8-14', 63, 294, '3516934300', 4470);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (866, '1970-12-9', 12, 113, '2400081764', 6267);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (867, '1970-8-9', 51, 491, '0982184130', 5658);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (868, '1970-7-4', 39, 510, '7373134852', 5138);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (869, '1970-11-24', 100, 854, '4422304766', 7235);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (870, '1970-11-5', 86, 861, '5313731916', 5540);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (871, '1970-3-9', 20, 908, '2804551239', 6057);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (872, '1970-7-11', 68, 64, '8463915987', 7892);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (873, '1969-3-23', 99, 760, '5335522120', 7510);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (874, '1970-9-19', 71, 692, '6674747521', 4382);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (875, '1969-2-2', 17, 811, '8822311918', 7958);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (876, '1970-10-2', 52, 910, '7036955932', 252);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (877, '1970-11-22', 26, 900, '9195899812', 7564);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (878, '1970-2-13', 53, 39, '9426791209', 1742);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (879, '1969-1-18', 17, 852, '0933999319', 2523);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (880, '1969-4-15', 80, 901, '9086548337', 3294);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (881, '1970-9-21', 88, 326, '0482072322', 7287);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (882, '1970-7-23', 60, 306, '8522309691', 9736);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (883, '1969-5-25', 58, 92, '6559369796', 4841);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (884, '1970-1-20', 9, 884, '8472122604', 6607);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (885, '1969-9-26', 9, 93, '9006747894', 825);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (886, '1970-12-18', 1, 781, '0649168211', 6163);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (887, '1969-2-17', 26, 937, '9631799318', 2635);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (888, '1970-5-1', 45, 933, '1733613676', 9959);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (889, '1970-10-17', 21, 799, '7830013239', 6448);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (890, '1970-12-17', 44, 242, '4411776810', 9397);
INSERT INTO Transaction (Id, Date, vid, cid, CCNum, amount)  Values (891, '1970-8-5', 45, 135, '2053118622', 8015);
